frameId,pointNum,posX,posY,posX,doppler,time
266,33,0.969624,-0.122361,0.055476,-0.083191,2021-03-14 14:09:26.700113
266,33,1.454325,-0.183541,0.085148,-0.083191,2021-03-14 14:09:26.700113
266,33,1.936845,-0.244722,0.147067,-0.083191,2021-03-14 14:09:26.700113
266,33,2.335964,-0.305902,0.662252,-0.083191,2021-03-14 14:09:26.700113
266,33,2.894354,-0.458854,-0.190160,-0.083191,2021-03-14 14:09:26.700113
266,33,2.712642,-0.428263,-2.048505,-0.083191,2021-03-14 14:09:26.700113
266,33,2.983244,-1.605988,0.509182,-0.083191,2021-03-14 14:09:26.700113
266,33,3.157811,-0.734166,2.195624,-0.083191,2021-03-14 14:09:26.700113
266,33,3.793449,-0.825936,2.081237,-0.083191,2021-03-14 14:09:26.700113
266,33,1.068696,-3.166090,-2.870146,-0.083191,2021-03-14 14:09:26.700113
267,22,0.955106,-0.091771,-0.193836,0.000000,2021-03-14 14:09:26.801887
267,22,1.439733,-0.183541,-0.222438,0.000000,2021-03-14 14:09:26.801887
267,22,1.929323,-0.305902,-0.130470,0.000000,2021-03-14 14:09:26.801887
267,22,0.965987,-0.152951,0.041182,0.083191,2021-03-14 14:09:26.801887
267,22,1.432137,-0.321198,0.042567,0.083191,2021-03-14 14:09:26.801887
267,22,0.948782,0.091771,-0.222737,2.079776,2021-03-14 14:09:26.801887
267,22,0.474822,0.045885,-0.109518,2.162966,2021-03-14 14:09:26.801887
267,22,0.949553,0.091771,-0.219428,2.162966,2021-03-14 14:09:26.801887
267,22,0.929557,-0.305902,-0.023845,-0.249573,2021-03-14 14:09:26.801887
267,22,1.408208,-0.412968,-0.049051,-0.249573,2021-03-14 14:09:26.801887
267,22,0.961231,-0.152951,-0.104225,-0.166382,2021-03-14 14:09:26.801887
267,22,1.437384,-0.275312,-0.118862,-0.166382,2021-03-14 14:09:26.801887
267,22,1.919198,-0.367083,-0.121703,-0.166382,2021-03-14 14:09:26.801887
267,22,0.963086,-0.152951,-0.085393,-0.083191,2021-03-14 14:09:26.801887
267,22,1.445559,-0.229427,-0.117133,-0.083191,2021-03-14 14:09:26.801887
267,22,1.920497,-0.367083,-0.099130,-0.083191,2021-03-14 14:09:26.801887
267,22,2.387458,-0.535329,-0.048468,-0.083191,2021-03-14 14:09:26.801887
267,22,3.101408,-1.391856,-0.426864,-0.083191,2021-03-14 14:09:26.801887
267,22,3.519710,-1.713053,-0.092888,-0.083191,2021-03-14 14:09:26.801887
267,22,3.972660,-1.789529,-0.647717,-0.083191,2021-03-14 14:09:26.801887
267,22,4.510663,-1.682463,-0.882476,-0.083191,2021-03-14 14:09:26.801887
267,22,4.870543,0.000000,0.483048,-0.083191,2021-03-14 14:09:26.801887
268,34,2.352978,-0.091771,-1.754726,0.000000,2021-03-14 14:09:26.904251
268,34,1.392097,-0.275312,0.377182,0.083191,2021-03-14 14:09:26.904251
268,34,1.948260,0.000000,-0.192784,0.083191,2021-03-14 14:09:26.904251
268,34,0.479691,1.896595,-0.075554,0.083191,2021-03-14 14:09:26.904251
268,34,2.402757,-0.076476,-0.458029,0.083191,2021-03-14 14:09:26.904251
268,34,2.671213,-0.091771,-1.216630,0.083191,2021-03-14 14:09:26.904251
268,34,3.066770,-0.107066,-1.523701,0.083191,2021-03-14 14:09:26.904251
268,34,0.968177,0.030590,-0.141135,0.166382,2021-03-14 14:09:26.904251
268,34,1.453021,0.045885,-0.206453,0.166382,2021-03-14 14:09:26.904251
268,34,1.954010,0.000000,-0.121371,0.166382,2021-03-14 14:09:26.904251
268,34,2.426705,-0.076476,-0.306812,0.166382,2021-03-14 14:09:26.904251
268,34,2.811413,-0.091771,-0.843519,0.166382,2021-03-14 14:09:26.904251
268,34,3.394288,-0.107066,0.453382,0.166382,2021-03-14 14:09:26.904251
268,34,0.486458,0.015295,-0.051772,0.249573,2021-03-14 14:09:26.904251
268,34,0.971822,0.000000,-0.117401,0.249573,2021-03-14 14:09:26.904251
268,34,1.459741,0.000000,-0.158601,0.249573,2021-03-14 14:09:26.904251
268,34,1.954664,0.000000,-0.110329,0.249573,2021-03-14 14:09:26.904251
268,34,2.437834,0.000000,-0.214121,0.249573,2021-03-14 14:09:26.904251
268,34,2.884015,0.000000,-0.553578,0.249573,2021-03-14 14:09:26.904251
268,34,0.486873,0.015295,-0.047703,0.332764,2021-03-14 14:09:26.904251
268,34,0.973045,0.000000,-0.106789,0.332764,2021-03-14 14:09:26.904251
268,34,1.460288,0.000000,-0.153484,0.332764,2021-03-14 14:09:26.904251
268,34,1.951435,0.000000,-0.157430,0.332764,2021-03-14 14:09:26.904251
268,34,2.435993,0.152951,-0.177270,0.332764,2021-03-14 14:09:26.904251
268,34,1.080641,2.202497,3.658579,0.332764,2021-03-14 14:09:26.904251
268,34,4.350074,0.688280,0.084271,0.332764,2021-03-14 14:09:26.904251
268,34,1.265273,2.202497,3.598898,0.415955,2021-03-14 14:09:26.904251
268,34,4.342230,0.688280,0.274387,0.415955,2021-03-14 14:09:26.904251
268,34,0.974494,-0.091771,-0.012654,-0.166382,2021-03-14 14:09:26.904251
268,34,1.460972,-0.137656,-0.051083,-0.166382,2021-03-14 14:09:26.904251
268,34,0.974520,-0.091771,-0.010486,-0.083191,2021-03-14 14:09:26.904251
268,34,1.461568,-0.137656,-0.029439,-0.083191,2021-03-14 14:09:26.904251
268,34,1.945901,-0.183541,-0.112542,-0.083191,2021-03-14 14:09:26.904251
268,34,1.296267,-0.917707,1.144722,-0.083191,2021-03-14 14:09:26.904251
269,64,0.970164,-0.122361,-0.045058,0.000000,2021-03-14 14:09:27.023759
269,64,1.437859,-0.275312,-0.112976,0.000000,2021-03-14 14:09:27.023759
269,64,1.914041,-0.367083,-0.185964,0.000000,2021-03-14 14:09:27.023759
269,64,2.431438,-0.076476,-0.266729,0.000000,2021-03-14 14:09:27.023759
269,64,2.777653,-0.091771,-0.948795,0.000000,2021-03-14 14:09:27.023759
269,64,3.308946,-0.214132,-0.862108,0.000000,2021-03-14 14:09:27.023759
269,64,3.893889,-0.244722,-0.330567,0.000000,2021-03-14 14:09:27.023759
269,64,4.279390,-0.275312,-1.007472,0.000000,2021-03-14 14:09:27.023759
269,64,2.867970,-2.600170,2.994894,0.000000,2021-03-14 14:09:27.023759
269,64,4.251288,-0.152951,-2.420471,0.000000,2021-03-14 14:09:27.023759
269,64,0.955640,-0.183541,-0.106238,0.083191,2021-03-14 14:09:27.023759
269,64,1.419376,-0.321198,-0.195450,0.083191,2021-03-14 14:09:27.023759
269,64,1.890995,-0.428263,-0.271314,0.083191,2021-03-14 14:09:27.023759
269,64,2.313661,-0.611805,-0.511419,0.083191,2021-03-14 14:09:27.023759
269,64,2.863920,-0.367083,-0.535915,0.083191,2021-03-14 14:09:27.023759
269,64,3.392172,-0.428263,0.219012,0.083191,2021-03-14 14:09:27.023759
269,64,3.870264,-0.489444,0.336218,0.083191,2021-03-14 14:09:27.023759
269,64,4.350947,-0.550624,-0.412367,0.083191,2021-03-14 14:09:27.023759
269,64,0.947589,-0.214132,-0.120183,0.166382,2021-03-14 14:09:27.023759
269,64,1.421378,-0.321198,-0.180319,0.166382,2021-03-14 14:09:27.023759
269,64,1.894568,-0.428263,-0.245124,0.166382,2021-03-14 14:09:27.023759
269,64,2.333883,-0.611805,-0.409351,0.166382,2021-03-14 14:09:27.023759
269,64,3.397034,-0.428263,0.122295,0.166382,2021-03-14 14:09:27.023759
269,64,3.870756,-0.489444,0.330496,0.166382,2021-03-14 14:09:27.023759
269,64,4.340807,-0.688280,-0.296043,0.166382,2021-03-14 14:09:27.023759
269,64,0.950414,-0.214132,-0.095296,0.249573,2021-03-14 14:09:27.023759
269,64,1.425500,-0.321198,-0.144152,0.249573,2021-03-14 14:09:27.023759
269,64,1.879973,-0.489444,-0.242962,0.249573,2021-03-14 14:09:27.023759
269,64,0.973124,0.000000,-0.106069,-0.249573,2021-03-14 14:09:27.023759
269,64,1.463650,0.000000,-0.117163,-0.249573,2021-03-14 14:09:27.023759
269,64,1.957419,0.000000,-0.037331,-0.249573,2021-03-14 14:09:27.023759
269,64,2.433719,0.000000,-0.256695,-0.249573,2021-03-14 14:09:27.023759
269,64,2.841582,-0.091771,-0.735512,-0.249573,2021-03-14 14:09:27.023759
269,64,0.977631,0.000000,-0.049590,-0.166382,2021-03-14 14:09:27.023759
269,64,1.468156,0.000000,0.022694,-0.166382,2021-03-14 14:09:27.023759
269,64,1.957481,0.000000,0.033946,-0.166382,2021-03-14 14:09:27.023759
269,64,2.426237,0.000000,-0.319776,-0.166382,2021-03-14 14:09:27.023759
269,64,2.815905,-0.091771,-0.828402,-0.166382,2021-03-14 14:09:27.023759
269,64,2.982897,0.000000,-1.685388,-0.166382,2021-03-14 14:09:27.023759
269,64,1.076636,0.122361,3.762635,-0.166382,2021-03-14 14:09:27.023759
269,64,1.756918,0.000000,-4.039457,-0.166382,2021-03-14 14:09:27.023759
269,64,1.487748,-1.927185,3.671041,-0.166382,2021-03-14 14:09:27.023759
269,64,4.350599,0.000000,-2.242278,-0.166382,2021-03-14 14:09:27.023759
269,64,3.686624,-2.447219,2.091756,-0.166382,2021-03-14 14:09:27.023759
269,64,5.099453,0.000000,-1.726780,-0.166382,2021-03-14 14:09:27.023759
269,64,4.353473,-3.028434,-0.928467,-0.166382,2021-03-14 14:09:27.023759
269,64,0.978377,-0.030590,-0.007977,-0.083191,2021-03-14 14:09:27.023759
269,64,1.458539,-0.091771,0.142267,-0.083191,2021-03-14 14:09:27.023759
269,64,1.388032,-0.458854,-0.137181,-0.083191,2021-03-14 14:09:27.023759
269,64,1.949680,-0.061180,0.166996,-0.083191,2021-03-14 14:09:27.023759
269,64,2.424341,0.000000,-0.333842,-0.083191,2021-03-14 14:09:27.023759
269,64,2.803785,-0.091771,-0.868539,-0.083191,2021-03-14 14:09:27.023759
269,64,3.069581,-0.107066,-1.518030,-0.083191,2021-03-14 14:09:27.023759
269,64,1.540298,0.122361,-3.597784,-0.083191,2021-03-14 14:09:27.023759
269,64,3.178688,-0.137656,-3.046468,-0.083191,2021-03-14 14:09:27.023759
269,64,1.912917,-1.927185,3.468527,-0.083191,2021-03-14 14:09:27.023759
269,64,3.690353,-2.294268,2.252367,-0.083191,2021-03-14 14:09:27.023759
269,64,4.412077,0.000000,-2.118750,-0.083191,2021-03-14 14:09:27.023759
269,64,4.794683,-2.018956,1.386007,-0.083191,2021-03-14 14:09:27.023759
269,64,5.032593,-0.168246,-1.905488,-0.083191,2021-03-14 14:09:27.023759
269,64,5.740131,-0.734166,-1.003920,-0.083191,2021-03-14 14:09:27.023759
269,64,3.029811,4.772078,1.594830,-0.083191,2021-03-14 14:09:27.023759
269,64,6.267984,-0.795346,-0.751430,-0.083191,2021-03-14 14:09:27.023759
269,64,3.363278,1.391856,5.218806,-0.083191,2021-03-14 14:09:27.023759
270,51,0.486597,0.015295,-0.050446,0.000000,2021-03-14 14:09:27.123971
270,51,0.972245,0.000000,-0.113848,0.000000,2021-03-14 14:09:27.123971
270,51,1.461859,-0.045885,-0.129845,0.000000,2021-03-14 14:09:27.123971
270,51,1.953830,-0.122361,-0.021490,0.000000,2021-03-14 14:09:27.123971
270,51,2.440297,-0.152951,0.102157,0.000000,2021-03-14 14:09:27.123971
270,51,2.922122,-0.275312,0.096928,0.000000,2021-03-14 14:09:27.123971
270,51,3.576850,-0.137656,2.567327,0.000000,2021-03-14 14:09:27.123971
270,51,1.309086,1.789529,-3.806292,0.000000,2021-03-14 14:09:27.123971
270,51,3.573846,-0.458854,3.312492,0.000000,2021-03-14 14:09:27.123971
270,51,0.966859,-0.152951,-0.003156,0.083191,2021-03-14 14:09:27.123971
270,51,1.440585,-0.275312,-0.070113,0.083191,2021-03-14 14:09:27.123971
270,51,1.920813,-0.367083,-0.092796,0.083191,2021-03-14 14:09:27.123971
270,51,2.401642,-0.458854,0.102222,0.083191,2021-03-14 14:09:27.123971
270,51,3.813658,-0.367083,0.807962,0.083191,2021-03-14 14:09:27.123971
270,51,4.301042,-0.412968,0.857012,0.083191,2021-03-14 14:09:27.123971
270,51,0.966814,-0.152951,-0.009860,0.166382,2021-03-14 14:09:27.123971
270,51,1.440275,-0.275312,-0.076210,0.166382,2021-03-14 14:09:27.123971
270,51,1.919682,-0.367083,-0.113829,0.166382,2021-03-14 14:09:27.123971
270,51,0.976171,0.000000,-0.072883,-0.249573,2021-03-14 14:09:27.123971
270,51,1.465640,0.000000,-0.088859,-0.249573,2021-03-14 14:09:27.123971
270,51,1.957661,0.000000,0.021160,-0.249573,2021-03-14 14:09:27.123971
270,51,0.360134,-1.896595,-0.325754,-0.249573,2021-03-14 14:09:27.123971
270,51,2.445849,-0.076476,-0.029216,-0.249573,2021-03-14 14:09:27.123971
270,51,2.891708,0.000000,-0.511872,-0.249573,2021-03-14 14:09:27.123971
270,51,3.367121,0.107066,-0.623894,-0.249573,2021-03-14 14:09:27.123971
270,51,3.856967,0.489444,-0.464533,-0.249573,2021-03-14 14:09:27.123971
270,51,0.488030,0.015295,-0.033876,-0.166382,2021-03-14 14:09:27.123971
270,51,0.977096,0.030590,-0.050690,-0.166382,2021-03-14 14:09:27.123971
270,51,1.466124,0.045885,-0.066127,-0.166382,2021-03-14 14:09:27.123971
270,51,1.957297,0.000000,-0.043298,-0.166382,2021-03-14 14:09:27.123971
270,51,0.428544,-1.896595,-0.228391,-0.166382,2021-03-14 14:09:27.123971
270,51,2.444003,-0.076476,0.099410,-0.166382,2021-03-14 14:09:27.123971
270,51,0.474299,-2.370744,-0.378810,-0.166382,2021-03-14 14:09:27.123971
270,51,2.922249,-0.183541,-0.225309,-0.166382,2021-03-14 14:09:27.123971
270,51,3.284715,0.321198,-0.919614,-0.166382,2021-03-14 14:09:27.123971
270,51,2.747874,-0.611805,2.721474,-0.166382,2021-03-14 14:09:27.123971
270,51,3.696755,0.734166,-1.061387,-0.166382,2021-03-14 14:09:27.123971
270,51,1.533143,-0.550624,4.092708,-0.166382,2021-03-14 14:09:27.123971
270,51,1.597622,-0.458854,4.603540,-0.166382,2021-03-14 14:09:27.123971
270,51,0.488061,0.015295,-0.033440,-0.083191,2021-03-14 14:09:27.123971
270,51,0.977083,0.030590,-0.050927,-0.083191,2021-03-14 14:09:27.123971
270,51,1.466007,0.045885,-0.068663,-0.083191,2021-03-14 14:09:27.123971
270,51,1.956394,0.000000,-0.073530,-0.083191,2021-03-14 14:09:27.123971
270,51,0.664248,-1.835414,-0.151372,-0.083191,2021-03-14 14:09:27.123971
270,51,2.441444,-0.076476,0.149612,-0.083191,2021-03-14 14:09:27.123971
270,51,2.922643,-0.275312,-0.079690,-0.083191,2021-03-14 14:09:27.123971
270,51,2.275135,0.963593,-2.373491,-0.083191,2021-03-14 14:09:27.123971
270,51,3.373406,-0.428263,0.418244,-0.083191,2021-03-14 14:09:27.123971
270,51,1.800666,-0.611805,3.422694,-0.083191,2021-03-14 14:09:27.123971
270,51,0.894716,-0.550624,-4.277882,-0.083191,2021-03-14 14:09:27.123971
270,51,1.374961,-0.458854,-4.674876,-0.083191,2021-03-14 14:09:27.123971
271,47,0.487534,0.015295,-0.040396,0.000000,2021-03-14 14:09:27.239536
271,47,0.975216,0.030590,-0.078983,0.000000,2021-03-14 14:09:27.239536
271,47,1.462144,0.045885,-0.126597,0.000000,2021-03-14 14:09:27.239536
271,47,1.928348,0.061180,-0.332591,0.000000,2021-03-14 14:09:27.239536
271,47,0.488478,-0.030590,0.002901,0.083191,2021-03-14 14:09:27.239536
271,47,0.974453,-0.091771,0.015507,0.083191,2021-03-14 14:09:27.239536
271,47,1.461145,-0.137656,0.045880,0.083191,2021-03-14 14:09:27.239536
271,47,1.936711,-0.244722,0.148821,0.083191,2021-03-14 14:09:27.239536
271,47,2.399476,-0.458854,0.144388,0.083191,2021-03-14 14:09:27.239536
271,47,2.485300,-0.734166,1.381404,0.083191,2021-03-14 14:09:27.239536
271,47,0.974007,-0.091771,0.033309,0.166382,2021-03-14 14:09:27.239536
271,47,1.455753,-0.183541,0.055608,0.166382,2021-03-14 14:09:27.239536
271,47,1.933923,-0.244722,0.181483,0.166382,2021-03-14 14:09:27.239536
271,47,2.384771,-0.458854,0.301999,0.166382,2021-03-14 14:09:27.239536
271,47,0.950647,0.030590,-0.231420,-0.415955,2021-03-14 14:09:27.239536
271,47,0.480661,0.015295,-0.091031,-0.332764,2021-03-14 14:09:27.239536
271,47,0.960990,0.030590,-0.183802,-0.332764,2021-03-14 14:09:27.239536
271,47,1.440547,0.045885,-0.280562,-0.332764,2021-03-14 14:09:27.239536
271,47,0.484909,0.015295,-0.064690,-0.249573,2021-03-14 14:09:27.239536
